text,distortion_label,language,template_id
"I did not finish all my cooking, so today was completely unproductive.",Black & White Thinking,en,Black & White Thinking_5
"I accomplished everything on my to-do list except one stain, so I am completely useless.",Mental Filter,en,Mental Filter_9
"People must to always be kind, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
"I did not finish all my vacuuming, so today was completely unproductive.",Black & White Thinking,en,Black & White Thinking_5
"My partner broke up with me, I am rarely going to find love.",Overgeneralization,en,Overgeneralization_3
"I made a blunder in the proposal, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"The plane made a weird noise, it is definitely going to fail on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"I feel like a fake at work, so I must actually be bad at my internship.",Emotional Reasoning,en,Emotional Reasoning_0
"People need to always be nice, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
I know I am going to bomb this interview no matter how much I practice.,Jumping to Conclusions,en,Jumping to Conclusions_1
"The cat is sick, I must have done something careless to cause it.",Personalization,en,Personalization_6
"People ought to always be polite, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
I need to always be the best person in the room.,Should Statements,en,Should Statements_9
"The plane made a weird noise, it is definitely going to rain on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"My friend is lonely, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"She did not reply to my text in a week, she must think I am weird now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"I did not finish all my vacuuming, so today was completely wasted.",Black & White Thinking,en,Black & White Thinking_5
My arm felt painful for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"There is a scratch in the house, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
I should always be the most successful person in the room.,Should Statements,en,Should Statements_9
"I am feeling frustrated about the audition, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"I feel abandoned right now, so I must be completely undesirable.",Emotional Reasoning,en,Emotional Reasoning_7
"My boss is angry, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
I ought to always be useful or I am wasting my life.,Should Statements,en,Should Statements_1
"My partner did twenty nice things for me, but forgot to cooking, so they do not care at all.",Mental Filter,en,Mental Filter_7
"My dad got passed over for a opportunity, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"My boss scheduled a deal, they are definitely going to yell at me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I feel like a liar at work, so I must actually be bad at my position.",Emotional Reasoning,en,Emotional Reasoning_0
"I feel foolish in this class, so I must actually be the dumbest person here.",Emotional Reasoning,en,Emotional Reasoning_5
"Everyone complimented my meal, but one person was quiet, so that person secretly regrets it.",Mental Filter,en,Mental Filter_5
"I got a job and a raise, but my boss did not help when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"I must have known better, I am so slow.",Should Statements,en,Should Statements_7
"I need to have known better, I am so dumb.",Should Statements,en,Should Statements_7
"I won the tournament, but I did not beat my personal best, so it was a terrible performance.",Mental Filter,en,Mental Filter_6
"I made one mistake in the presentation, so the whole thing was a complete disappointment.",Black & White Thinking,en,Black & White Thinking_0
"I feel so overwhelmed, this situation must be impossible to fix.",Emotional Reasoning,en,Emotional Reasoning_1
"I tripped on the sidewalk, I am forever so incredibly stupid.",Overgeneralization,en,Overgeneralization_4
"I need to be over this {event} by now, there is something wrong with me.",Should Statements,en,Should Statements_0
I know I am going to bomb this test no matter how much I try.,Jumping to Conclusions,en,Jumping to Conclusions_1
"My colleague is lonely, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"If I am not the absolute best at writing, there is no point in even practicing.",Black & White Thinking,en,Black & White Thinking_6
"I must not feel frustrated about this, I need to just get over it.",Should Statements,en,Should Statements_3
"The dog is sick, I must have done something bad to cause it.",Personalization,en,Personalization_6
"My cousin is in a bad mood, I must have annoyed them.",Personalization,en,Personalization_4
I either get a perfect score on this or I am a total disappointment.,Black & White Thinking,en,Black & White Thinking_1
"If they do not smile at me completely, then they must criticized me entirely.",Black & White Thinking,en,Black & White Thinking_2
"My boss scheduled a project, they are definitely going to fire me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"The deal will definitely be declined, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"If this assignment fails, my entire job is over and I will be over.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"I feel like a imposter at work, so I must actually be bad at my role.",Emotional Reasoning,en,Emotional Reasoning_0
"She did not reply to my text in a month, she must think I am annoying now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"The cat is sick, I must have done something terrible to cause it.",Personalization,en,Personalization_6
"My dad is anxious, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
I should never make a typo at work.,Should Statements,en,Should Statements_4
"I did not get the job, which is disappointing, but I will keep applying.",No Distortion,en,No Distortion_4
"I failed this exam, I hardly ever succeed at anything important.",Overgeneralization,en,Overgeneralization_5
"I need to not feel anxious about this, I need to just get over it.",Should Statements,en,Should Statements_3
"The assignment failed, it is completely because of my minor mistake.",Personalization,en,Personalization_3
"She did not reply to my text in 10 minutes, she must think I am unlovable now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"Everyone complimented my design, but one person was quiet, so that person secretly dreads it.",Mental Filter,en,Mental Filter_5
"I lost the race, I continually lose everything.",Overgeneralization,en,Overgeneralization_8
"I made a slip-up in the deal, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"I have not heard back from the meeting, they clearly failed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"I won the race, but I did not beat my personal best, so it was a evil performance.",Mental Filter,en,Mental Filter_6
"My partner got passed over for a opportunity, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"I made one mistake in the recipe, so the whole thing was a complete failure.",Black & White Thinking,en,Black & White Thinking_0
I have to meditate every single day or I am a failure.,Should Statements,en,Should Statements_6
"I felt a little lonely today, I am definitely descending into a permanent breakdown.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_8
"My diet is ruined because I ate one candy bar, so I might as well eat junk forever.",Black & White Thinking,en,Black & White Thinking_3
"I feel so trapped, this situation must be impossible to fix.",Emotional Reasoning,en,Emotional Reasoning_1
"My mom has been quiet lately, it must be something I implied.",Personalization,en,Personalization_0
"My dad has been quiet lately, it must be something I messed up.",Personalization,en,Personalization_0
"I missed the car, nothing ever goes right in my life.",Overgeneralization,en,Overgeneralization_7
"The review had nine positive comments and one suggestion, but all I can think about is that one error.",Mental Filter,en,Mental Filter_0
"I feel so overwhelmed, this situation must be impossible to escape.",Emotional Reasoning,en,Emotional Reasoning_1
"My team lost the race, it is entirely my fault for missing that one shot.",Personalization,en,Personalization_2
"My boss got passed over for a position, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"I feel hopeless about the future, so things will never get better.",Emotional Reasoning,en,Emotional Reasoning_6
"The deal failed, it is completely because of my minor blunder.",Personalization,en,Personalization_3
"I burned the bag of chips, so I will just order pizza instead.",No Distortion,en,No Distortion_7
"I am going to fail the meeting, I just know it.",Jumping to Conclusions,en,Jumping to Conclusions_6
"My sister sighed, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"The bird is sick, I must have done something careless to cause it.",Personalization,en,Personalization_6
"I did not win the award, so I am a complete loser.",Black & White Thinking,en,Black & White Thinking_8
I either get first place on this or I am a total disappointment.,Black & White Thinking,en,Black & White Thinking_1
"This laptop broke, technology continually fails me when I need it.",Overgeneralization,en,Overgeneralization_9
"They got into an argument, it is my fault for inviting them.",Personalization,en,Personalization_9
"He looked at me funny, he definitely thinks I am an idiot.",Jumping to Conclusions,en,Jumping to Conclusions_2
"I won the game, but I did not beat my personal best, so it was a evil performance.",Mental Filter,en,Mental Filter_6
"The deal will definitely be failed, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"I won the tournament, but I did not beat my personal best, so it was a horrible performance.",Mental Filter,en,Mental Filter_6
"My partner did a dozen nice things for me, but forgot to laundry, so they do not care at all.",Mental Filter,en,Mental Filter_7
I know I am going to bomb this audition no matter how much I try.,Jumping to Conclusions,en,Jumping to Conclusions_1
"I am feeling sad about the audition, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"My cousin has been quiet lately, it must be something I said.",Personalization,en,Personalization_0
"I missed the bus, nothing for me goes right in my life.",Overgeneralization,en,Overgeneralization_7
"She did not reply to my text in a week, she must think I am annoying now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"I feel like a phony at work, so I must actually be bad at my position.",Emotional Reasoning,en,Emotional Reasoning_0
"I have not heard back from the audition, they clearly dismissed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"The code will definitely be ignored, so why bother.",Jumping to Conclusions,en,Jumping to Conclusions_7
"My brother criticized, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"The {event} was beautiful, but it explode for one hour and that ruined the whole thing.",Mental Filter,en,Mental Filter_3
"I failed this presentation, I rarely succeed at anything important.",Overgeneralization,en,Overgeneralization_5
"I accomplished everything on my to-do list except one scratch, so I am completely wasted.",Mental Filter,en,Mental Filter_9
"My partner broke up with me, I am never going to find happiness.",Overgeneralization,en,Overgeneralization_3
"The {event} was not flawless, so it was a total disaster.",Black & White Thinking,en,Black & White Thinking_4
"The report failed, it is completely because of my minor blunder.",Personalization,en,Personalization_3
"It rained on our {event}, it is all my fault for choosing it today.",Personalization,en,Personalization_1
"My colleague is frustrated, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
I have to never make a mistake at work.,Should Statements,en,Should Statements_4
"The review had eight positive comments and one suggestion, but all I can think about is that one flaw.",Mental Filter,en,Mental Filter_0
"The review had eight positive comments and one suggestion, but all I can think about is that one error.",Mental Filter,en,Mental Filter_0
"I am going to fail the test, I just know it.",Jumping to Conclusions,en,Jumping to Conclusions_6
"My diet is ruined because I ate one bag of chips, so I might as well eat junk forever.",Black & White Thinking,en,Black & White Thinking_3
"I disagreed with my dad, but we talked it out and came to an understanding.",No Distortion,en,No Distortion_9
"I feel forgotten right now, so I must be completely unlovable.",Emotional Reasoning,en,Emotional Reasoning_7
"I feel so trapped, this situation must be impossible to solve.",Emotional Reasoning,en,Emotional Reasoning_1
I either get the best review on this or I am a total loser.,Black & White Thinking,en,Black & White Thinking_1
"This TV broke, technology continually fails me when I need it.",Overgeneralization,en,Overgeneralization_9
I arrived late and now my whole life is a complete mess.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"I feel terrified of spiders, so they must be inherently deadly.",Emotional Reasoning,en,Emotional Reasoning_2
"The fish is sick, I must have done something wrong to cause it.",Personalization,en,Personalization_6
"I am feeling anxious about the audition, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"I lost the game, I always lose everything.",Overgeneralization,en,Overgeneralization_8
I must always be busy or I am wasting my life.,Should Statements,en,Should Statements_1
"I should have known better, I am so stupid.",Should Statements,en,Should Statements_7
"The project failed, it is completely because of my minor blunder.",Personalization,en,Personalization_3
"I had a great day but I dropped my glasses, so today was over.",Mental Filter,en,Mental Filter_1
"I have not heard back from the interview, they clearly ignored me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"I tripped on the sidewalk, I am always so incredibly awkward.",Overgeneralization,en,Overgeneralization_4
"The world ought to be perfect, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"I should have known better, I am so foolish.",Should Statements,en,Should Statements_7
"My boss yelled, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"My partner broke up with me, I am rarely going to find joy.",Overgeneralization,en,Overgeneralization_3
"My boss scheduled a task, they are definitely going to demote me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"My boss scheduled a proposal, they are definitely going to fire me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I feel like a imposter at work, so I must actually be bad at my job.",Emotional Reasoning,en,Emotional Reasoning_0
"I got a role and a raise, but my boss did not praise when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"If I am not the absolute best at math, there is no point in even starting.",Black & White Thinking,en,Black & White Thinking_6
"I missed the train, nothing for me goes right in my life.",Overgeneralization,en,Overgeneralization_7
"I got a internship and a raise, but my boss did not encourage when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"The {event} was not flawless, so it was a total tragedy.",Black & White Thinking,en,Black & White Thinking_4
I ought to always be the best person in the room.,Should Statements,en,Should Statements_9
Today was busy but manageable. I got most of my laundry done and had a nice walk.,No Distortion,en,No Distortion_0
"I have not heard back from the audition, they clearly declined me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"My cousin is anxious, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"My partner is in a bad mood, I must have bothered them.",Personalization,en,Personalization_4
"The project failed, it is completely because of my minor error.",Personalization,en,Personalization_3
"My partner has been quiet lately, it must be something I did.",Personalization,en,Personalization_0
"I feel like a fraud at work, so I must actually be bad at my internship.",Emotional Reasoning,en,Emotional Reasoning_0
"My boss scheduled a task, they are definitely going to yell at me.",Jumping to Conclusions,en,Jumping to Conclusions_4
I have to work every single day or I am a failure.,Should Statements,en,Should Statements_6
I said the wrong thing and now my whole month is a complete mess.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"I missed the car, nothing always goes right in my life.",Overgeneralization,en,Overgeneralization_7
"My boss has been quiet lately, it must be something I messed up.",Personalization,en,Personalization_0
"I failed this test, I rarely succeed at anything important.",Overgeneralization,en,Overgeneralization_5
"I feel like a fraud at work, so I must actually be bad at my promotion.",Emotional Reasoning,en,Emotional Reasoning_0
"I scored 98% on the meeting, but I am agonizing over the 5% I got wrong.",Mental Filter,en,Mental Filter_2
"My boss is in a bad mood, I must have upset them.",Personalization,en,Personalization_4
"I ought to have known better, I am so foolish.",Should Statements,en,Should Statements_7
"If they do not smile at me completely, then they must rejected me entirely.",Black & White Thinking,en,Black & White Thinking_2
"My partner broke up with me, I am rarely going to find happiness.",Overgeneralization,en,Overgeneralization_3
"If they do not praise me completely, then they must criticized me entirely.",Black & White Thinking,en,Black & White Thinking_2
"My brother is nervous, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"She did not reply to my text in a day, she must think I am stupid now.",Jumping to Conclusions,en,Jumping to Conclusions_0
"I feel terrified of heights, so they must be inherently terrifying.",Emotional Reasoning,en,Emotional Reasoning_2
"There is a leak in the house, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
I should always be the smartest person in the room.,Should Statements,en,Should Statements_9
"I failed this meeting, I rarely succeed at anything important.",Overgeneralization,en,Overgeneralization_5
"I feel jealous, so my partner must be doing something bad.",Emotional Reasoning,en,Emotional Reasoning_8
"There is a leak in the building, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
I either get first place on this or I am a total failure.,Black & White Thinking,en,Black & White Thinking_1
Today was busy but manageable. I got most of my cooking done and had a nice walk.,No Distortion,en,No Distortion_0
"The car made a weird noise, it is definitely going to crash on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"My boss scheduled a project, they are definitely going to criticize me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"The fish is sick, I must have done something careless to cause it.",Personalization,en,Personalization_6
I need to always be the fastest person in the room.,Should Statements,en,Should Statements_9
"The review had ten positive comments and one suggestion, but all I can think about is that one criticism.",Mental Filter,en,Mental Filter_0
"If I am not the absolute best at writing, there is no point in even starting.",Black & White Thinking,en,Black & White Thinking_6
I either get a perfect score on this or I am a total idiot.,Black & White Thinking,en,Black & White Thinking_1
"I did not get the role, which is disappointing, but I will keep applying.",No Distortion,en,No Distortion_4
"I did not finish all my errands, so today was completely unproductive.",Black & White Thinking,en,Black & White Thinking_5
"My team lost the election, it is entirely my fault for missing that one pass.",Personalization,en,Personalization_2
"I had a great day but I dropped my keys, so today was finished.",Mental Filter,en,Mental Filter_1
I either get an A+ on this or I am a total loser.,Black & White Thinking,en,Black & White Thinking_1
"I did not finish all my laundry, so today was completely wasted.",Black & White Thinking,en,Black & White Thinking_5
"My team lost the award, it is entirely my fault for missing that one pass.",Personalization,en,Personalization_2
"I am feeling sad about the presentation, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"The meeting failed, it is completely because of my minor error.",Personalization,en,Personalization_3
"She canceled our {event}, she obviously regrets spending time with me.",Jumping to Conclusions,en,Jumping to Conclusions_8
"The {event} did not go perfectly, so I am convinced the rest of the a day will be terrible.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_3
My leg felt sore for a second and now I am sure I have a deadly disease.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_0
"There is a stain in the building, it is going to collapse and we will lose everything.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_7
"I am feeling frustrated about the exam, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"My friend is in a bad mood, I must have bothered them.",Personalization,en,Personalization_4
"I lost my laptop, I will never be able to function normally again.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_6
"I made a typo in the deal, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
I spilled coffee and now my whole life is a complete nightmare.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"I feel like a fake at work, so I must actually be bad at my job.",Emotional Reasoning,en,Emotional Reasoning_0
"My partner is in a bad mood, I must have offended them.",Personalization,en,Personalization_4
"My mom is in a bad mood, I must have upset them.",Personalization,en,Personalization_4
"My friend is anxious, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"I made one mistake in the job, so the whole thing was a complete waste.",Black & White Thinking,en,Black & White Thinking_0
"My cousin has been quiet lately, it must be something I implied.",Personalization,en,Personalization_0
"She canceled our {event}, she obviously hates spending time with me.",Jumping to Conclusions,en,Jumping to Conclusions_8
"I did not finish all my cooking, so today was completely pointless.",Black & White Thinking,en,Black & White Thinking_5
"I disagreed with my colleague, but we talked it out and came to an understanding.",No Distortion,en,No Distortion_9
"He disagreed with me once, so he is completely hating me.",Black & White Thinking,en,Black & White Thinking_7
"People must to always be courteous, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
"My partner did nine nice things for me, but forgot to errands, so they do not care at all.",Mental Filter,en,Mental Filter_7
"My mom left, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"I got rejected from this opportunity, I will seldom get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"My boss is upset, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
I have to always be the hardest working person in the room.,Should Statements,en,Should Statements_9
I should always be the fastest person in the room.,Should Statements,en,Should Statements_9
I lost the document and now my whole year is a complete catastrophe.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
I ought to always be working or I am wasting my life.,Should Statements,en,Should Statements_1
"I feel so suffocated, this situation must be impossible to change.",Emotional Reasoning,en,Emotional Reasoning_1
"The world need to be right, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"The world should be perfect, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
I ought to always be the fastest person in the room.,Should Statements,en,Should Statements_9
"My boss got passed over for a promotion, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"The world must be perfect, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"I feel like a phony at work, so I must actually be bad at my role.",Emotional Reasoning,en,Emotional Reasoning_0
I should always be productive or I am wasting my life.,Should Statements,en,Should Statements_1
"The economy is bad, I somehow feel responsible for not doing enough.",Personalization,en,Personalization_8
"My colleague is in a bad mood, I must have bothered them.",Personalization,en,Personalization_4
"Everyone complimented my painting, but one person was quiet, so that person secretly avoids it.",Mental Filter,en,Mental Filter_5
"If I am not the absolute best at music, there is no point in even learning.",Black & White Thinking,en,Black & White Thinking_6
"I accomplished everything on my to-do list except one scratch, so I am completely useless.",Mental Filter,en,Mental Filter_9
"My dad is in a bad mood, I must have upset them.",Personalization,en,Personalization_4
"My boss has been quiet lately, it must be something I caused.",Personalization,en,Personalization_0
"I lost the election, I invariably lose everything.",Overgeneralization,en,Overgeneralization_8
I forgot my keys and now my whole year is a complete failure.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"I failed this interview, I almost never succeed at anything important.",Overgeneralization,en,Overgeneralization_5
I have to always be the smartest person in the room.,Should Statements,en,Should Statements_9
"The world ought to be equal, and I cannot handle that it isn't.",Should Statements,en,Should Statements_8
"My mom ignored, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"He yelled at me, people are forever so harsh to me.",Overgeneralization,en,Overgeneralization_6
"My dad yelled, this is the worst possible thing that could happen.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_5
"My team lost the race, it is entirely my fault for missing that one move.",Personalization,en,Personalization_2
"I feel lonely right now, so I must be completely worthless.",Emotional Reasoning,en,Emotional Reasoning_7
"I got rejected from this job, I will never get hired anywhere.",Overgeneralization,en,Overgeneralization_1
"I must not feel angry about this, I need to just get over it.",Should Statements,en,Should Statements_3
"The review had ten positive comments and one suggestion, but all I can think about is that one error.",Mental Filter,en,Mental Filter_0
"My cousin got passed over for a role, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"My cousin got passed over for a job, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"Everyone complimented my design, but one person was quiet, so that person secretly regrets it.",Mental Filter,en,Mental Filter_5
"My partner broke up with me, I am almost never going to find a relationship.",Overgeneralization,en,Overgeneralization_3
"I have not heard back from the exam, they clearly dismissed me.",Jumping to Conclusions,en,Jumping to Conclusions_9
"I feel like a imposter at work, so I must actually be bad at my position.",Emotional Reasoning,en,Emotional Reasoning_0
"People must to always be respectful, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
I either get an A+ on this or I am a total fool.,Black & White Thinking,en,Black & White Thinking_1
"I need to have known better, I am so foolish.",Should Statements,en,Should Statements_7
"The task failed, it is completely because of my minor mistake.",Personalization,en,Personalization_3
"My boss scheduled a meeting, they are definitely going to criticize me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"I scored 95% on the exam, but I am agonizing over the 2% I got wrong.",Mental Filter,en,Mental Filter_2
"If I am not the absolute best at sports, there is no point in even starting.",Black & White Thinking,en,Black & White Thinking_6
"I had a great day but I dropped my ring, so today was destroyed.",Mental Filter,en,Mental Filter_1
"My friend is bored, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"My team lost the award, it is entirely my fault for missing that one shot.",Personalization,en,Personalization_2
"If they do not love me completely, then they must yelled me entirely.",Black & White Thinking,en,Black & White Thinking_2
"I scored 99% on the test, but I am agonizing over the the one question I got wrong.",Mental Filter,en,Mental Filter_2
I sent the wrong email and now my whole life is a complete mess.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
"Everyone complimented my essay, but one person was quiet, so that person secretly dislikes it.",Mental Filter,en,Mental Filter_5
"I must have known better, I am so foolish.",Should Statements,en,Should Statements_7
"I made a typo in the project, but I corrected it and my manager said it was okay.",No Distortion,en,No Distortion_1
"My partner did nine nice things for me, but forgot to laundry, so they do not care at all.",Mental Filter,en,Mental Filter_7
"I feel terrified of flying, so they must be inherently dangerous.",Emotional Reasoning,en,Emotional Reasoning_2
"This printer broke, technology invariably fails me when I need it.",Overgeneralization,en,Overgeneralization_9
I must always be the most successful person in the room.,Should Statements,en,Should Statements_9
"The bus made a weird noise, it is definitely going to rain on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"My mom is in a bad mood, I must have angered them.",Personalization,en,Personalization_4
"I won the contest, but I did not beat my personal best, so it was a awful performance.",Mental Filter,en,Mental Filter_6
"My boss scheduled a code, they are definitely going to fire me.",Jumping to Conclusions,en,Jumping to Conclusions_4
"My team lost the game, it is entirely my fault for missing that one move.",Personalization,en,Personalization_2
"If this deal fails, my entire future is over and I will be destroyed.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"I got a promotion and a raise, but my boss did not praise when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"My mom is upset, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"I feel terrified of heights, so they must be inherently harmful.",Emotional Reasoning,en,Emotional Reasoning_2
"I feel terrified of crowds, so they must be inherently terrifying.",Emotional Reasoning,en,Emotional Reasoning_2
He should know exactly how I feel without me having to tell him.,Should Statements,en,Should Statements_5
"My friend got passed over for a opportunity, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"The bike made a weird noise, it is definitely going to rain on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"I feel like a liar at work, so I must actually be bad at my internship.",Emotional Reasoning,en,Emotional Reasoning_0
"I burned the candy bar, I am always terrible at grilling.",Overgeneralization,en,Overgeneralization_2
"People have to always be respectful, and it infuriates me when they aren't.",Should Statements,en,Should Statements_2
I ought to always be the most successful person in the room.,Should Statements,en,Should Statements_9
"The {event} was not flawless, so it was a total nightmare.",Black & White Thinking,en,Black & White Thinking_4
"My boss is in a bad mood, I must have angered them.",Personalization,en,Personalization_4
"My partner did ten nice things for me, but forgot to laundry, so they do not care at all.",Mental Filter,en,Mental Filter_7
"My partner got passed over for a promotion, I feel guilty like it is my fault.",Personalization,en,Personalization_7
I ought to always be the hardest working person in the room.,Should Statements,en,Should Statements_9
"I feel lonely about the {event}, but I know time will heal the wound.",No Distortion,en,No Distortion_2
"The bus made a weird noise, it is definitely going to break down on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"I did not finish all my cleaning, so today was completely useless.",Black & White Thinking,en,Black & White Thinking_5
"I am feeling nervous about the audition, so I am going to prepare for an hour and then rest.",No Distortion,en,No Distortion_6
"If this task fails, my entire reputation is over and I will be finished.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_1
"If they do not praise me completely, then they must abandoned me entirely.",Black & White Thinking,en,Black & White Thinking_2
I ought to always be the smartest person in the room.,Should Statements,en,Should Statements_9
"I got a job and a raise, but my boss did not praise when he told me, so it is awful.",Mental Filter,en,Mental Filter_4
"My team lost the game, it is entirely my fault for missing that one catch.",Personalization,en,Personalization_2
I have to always be working or I am wasting my life.,Should Statements,en,Should Statements_1
"My colleague got passed over for a promotion, I feel guilty like it is my fault.",Personalization,en,Personalization_7
"My diet is ruined because I ate one cookie, so I might as well eat junk forever.",Black & White Thinking,en,Black & White Thinking_3
"The {event} was boring, I should have been more entertaining.",Personalization,en,Personalization_5
"I accomplished everything on my to-do list except one scratch, so I am completely unproductive.",Mental Filter,en,Mental Filter_9
"The car made a weird noise, it is definitely going to fail on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"My partner is bored, I will ask if they want to talk about it.",No Distortion,en,No Distortion_5
"The review had eight positive comments and one suggestion, but all I can think about is that one negative comment.",Mental Filter,en,Mental Filter_0
"They are whispering over there, I know they are mocking at me.",Jumping to Conclusions,en,Jumping to Conclusions_5
"I failed this audition, I never succeed at anything important.",Overgeneralization,en,Overgeneralization_5
"The review had a dozen positive comments and one suggestion, but all I can think about is that one flaw.",Mental Filter,en,Mental Filter_0
"My friend has been quiet lately, it must be something I implied.",Personalization,en,Personalization_0
"I missed the bike, nothing for me goes right in my life.",Overgeneralization,en,Overgeneralization_7
"If they do not praise me completely, then they must rejected me entirely.",Black & White Thinking,en,Black & White Thinking_2
I know I am going to bomb this presentation no matter how much I rehearse.,Jumping to Conclusions,en,Jumping to Conclusions_1
I must never make a blunder at work.,Should Statements,en,Should Statements_4
I lost the document and now my whole year is a complete failure.,Magnification and Catastrophizing,en,Magnification and Catastrophizing_2
I ought to always be productive or I am wasting my life.,Should Statements,en,Should Statements_1
"The bike made a weird noise, it is definitely going to catch fire on the highway.",Magnification and Catastrophizing,en,Magnification and Catastrophizing_9
"I feel like a liar at work, so I must actually be bad at my role.",Emotional Reasoning,en,Emotional Reasoning_0
